id,category,question_vi,question_en,answer_en,answer_vi_current,best_support_vi,gold_context_vi,answer_vi_corrected,notes
5ac298f9554299657fa28fc9,A_likely_ok,"Josey Scott và Ian Watkins đều là những nhạc sĩ hứa hẹn. Trong hai người đàn ông tài năng này, ai bị bỏ tù, ảnh hưởng đến sự nghiệp của ban nhạc rock?","Josey Scott and Ian Watkins were both promising musicians. Which of these talented men was incarcerated, impacting his career with a rock band?",Lostprophets disbanded in 2013 after Watkins was charged with sexual offences in late 2012.,Lostprophets đã tan rã vào năm 2013 sau khi Watkins bị buộc tội phạm tình dục vào cuối năm 2012.,Lostprophets giải thể vào năm 2013 sau khi Watkins bị buộc tội về hành vi tình dục vào cuối năm 2012.,"Josey Scott
Josey Scott (sinh Joseph Scott Sappington; 3 tháng 5 năm 1972) là ca sĩ chính cũ của ban nhạc rock Saliva. Ngoài Saliva, Scott cùng viết lời và trình diễn bài hát ""Hero"" (được dùng làm một trong những bài hát chủ đề cho phim Spider-Man năm 2002) với Chad Kroeger của Nickelback.
Ian Watkins (Lostprophets)
Ian David Karslake Watkins (sinh ngày 30 tháng 7 năm 1977) là một ca sĩ, nhạc sĩ và tội phạm tình dục người xứ Wales. Anh trở nên nổi tiếng với tư cách thành viên sáng lập, ca sĩ chính và lời bài hát của ban nhạc rock Lostprophets. Lostprophets giải thể vào năm 2013 sau khi Watkins bị buộc tội về hành vi tình dục vào cuối năm 2012. Vào tháng 11 năm 2013, anh ta đã nhận tội đối với  13 cáo buộc bao gồm cả cưỡng hiếp cố ý và tấn công tình dục trẻ em dưới tuổi  13; những hành vi này được thực hiện chống lại các em bé sơ sinh của hai phụ nữ cũng đã bị kết án . Anh ta sau đó bị bỏ tù  29 năm và phải chịu thêm sáu năm khác để phục vụ bản án gia hạn giấy phép.",,
5ac056385542997d64295a08,A_flexible_span,"Ambrose Mendy đã quản lý và/hoặc tư vấn cho một võ sĩ quyền anh chuyên nghiệp người Anh, tính đến tháng 7 năm 2017 được xếp hạng thứ bảy trên thế giới ở hạng siêu trung lượng bởi ai?",Ambrose Mendy has managed and/or advised a British professional boxer that as of July 2017 is ranked the world's seventh best super middleweight by who?,"""The Ring"" magazine","Tạp chí ""The Ring""","được xếp thứ hai thế giới ở hạng siêu trung lượng bởi BoxRec, thứ sáu bởi Hội đồng xếp hạng Quyền anh xuyên quốc gia và thứ bảy bởi tạp chí The Ring.","Ambrose Mendy
Ambrose Mendy (sinh tháng 8 năm 1954) là một người quản lý, cố vấn và đại diện thể thao quyền anh người Anh. Ông đã từng quản lý và/hoặc tư vấn cho Nigel Benn; James DeGale; Chris Eubank Junior; Lloyd Honeyghan & Errol Christie cùng nhiều võ sĩ khác trong sự nghiệp đấm bốc bắt đầu từ cuối những năm 1970.
Chris Eubank Jr.
Christopher Livingstone ""Chris"" Eubank Jr. (sinh ngày 18 tháng 9 năm 1989) là một võ sĩ quyền anh chuyên nghiệp người Anh. Anh đã nắm giữ danh hiệu IBO hạng siêu trung lượng từ tháng 2 năm 2017, trước đó từng nắm giữ danh hiệu WBA tạm thời và British middleweight giữa năm 2015 và 2016. Tính đến tháng Bảy năm 2017, Eubank Jr. được xếp thứ hai thế giới ở hạng siêu trung lượng bởi BoxRec, thứ sáu bởi Hội đồng xếp hạng Quyền anh xuyên quốc gia và thứ bảy bởi tạp chí The Ring. Anh là con trai của cựu nhà vô địch quyền anh hai lần giành giải thưởng Chris Eubank.",,
5abd12bb55429933744ab703,A_likely_ok,Conrad Anker đã tìm thấy xác của một người leo núi đã tham gia vào ba chuyến thám hiểm Anh đầu tiên tới đỉnh núi nào?,Conrad Anker located the body of a mountaineer who took part it the first three British expeditions to which mountain?,Mount Everest,Núi Everest,Năm 1999 ông tìm thấy xác George Mallory trên đỉnh Everest khi tham gia vào nhóm tìm kiếm thi thể của nhà leo núi huyền thoại người Anh này.,"Conrad Anker
Conrad Anker (sinh ngày 27 tháng 11 năm 1962) là một vận động viên leo núi, nhà thám hiểm và tác giả người Mỹ. Ông nổi tiếng với những lần chinh phục đỉnh cao ở dãy Himalaya và Nam Cực. Ông là trưởng nhóm của đội The North Face leo núi. Năm 1999 ông tìm thấy xác George Mallory trên đỉnh Everest khi tham gia vào nhóm tìm kiếm thi thể của nhà leo núi huyền thoại người Anh này. Hiện tại ông sống tại Bozeman, Montana
George Mallory
George Herbert Leigh Mallory (18/6/1886 – 8 hoặc 9/6/1924) là một nhà thám hiểm núi người Anh tham gia ba cuộc thám hiểm đầu tiên của Anh lên đỉnh Everest vào những năm 1920.",,
5a77a7695542997042120ac4,A_likely_ok,"Phim tài liệu nào lâu đời hơn, The Private Life of Plants hay Marx Reloaded?","Which documentary is the oldest, The Private Life of Plants or Marx Reloaded?",The Private Life of Plants,Cuộc sống riêng tư của cây,Cuộc sống riêng của thực vật,"Cuộc sống riêng của thực vật
Cuộc sống riêng tư của thực vật là một loạt phim tài liệu tự nhiên của BBC được viết và trình bày bởi David Attenborough, lần đầu tiên được phát sóng tại Vương quốc Anh vào ngày 11 tháng 1 năm 1995.
Marx Tái Sinh
Marx Reloaded là một bộ phim tài liệu của Đức năm 2011 được viết và đạo diễn bởi tác giả và lý thuyết gia người Anh Jason Barker. Phim có sự tham gia phỏng vấn của nhiều triết gia nổi tiếng, nhằm mục đích nghiên cứu ý tưởng của Karl Marx liên quan đến cuộc suy thoái kinh tế lớn. Tên phim là cách chơi chữ với ""The Matrix Reloaded"", phần tiếp theo của ""The Matrix"", được mô phỏng trong bộ phim tài liệu này.",,
5a7281075542994cef4bc2e9,A_likely_ok,"Năm 1736, một khu phức hợp được xây dựng ở trung tâm Moscow. Khu phức hợp này được biết đến với tên gọi gì?","In 1736, a fortified complex was built in the heart of Moscow. What is this complex known as?",Moscow Kremlin,Kremlin Moscow,Điện Kremlin,"Hàng vũ khí của Điện Kremlin
Hàng kho vũ khí (tiếng Nga: Арсенал Московского Кремля) là một nhà kho vũ khí cũ được xây dựng bên trong khuôn viên của Điện Kremlin ở Moscow, Nga. Ban đầu được xây dựng vào năm 1736, sau đó đã nhiều lần tái thiết. Nó vẫn còn hoạt động cho đến nay về mặt quân sự, trái ngược với Nhà kho vũ khí Điện Kremlin, một nhà kho khác nằm trong những bức tường của Điện Kremlin ở Moscow hiện nay là bảo tàng. Tòa nhà này không mở cửa đón khách du lịch và họ chỉ có thể xem phần phía Nam ngắn ngủi khi bước chân vào khu vực điện Kremlin ở Moscow.
Điện Kremlin
Điện Kremlin (tiếng Nga: Моско́вский Кремль, ""Moskovskiy Kreml""; ) thường được gọi đơn giản là Điện Kremlin, là một pháo đài nằm ở trung tâm của Moscow nhìn ra sông Moskva ở phía nam, Nhà thờ Thánh Basil và Quảng trường Đỏ ở phía đông và Vườn Alexander ở phía tây. Đây là điện Kremlin nổi tiếng nhất trong số các điện kremlin (các thành trì của Nga) bao gồm năm cung điện, bốn nhà thờ cùng với bức tường bao quanh Điện Kremlin cùng những tháp canh. Ngoài ra còn có Cung điện Đại Điện Kremlin nằm bên trong khu phức hợp này.",,
5a8f791c5542992414482ad9,A_likely_ok,Fallujah và Dying Fetus có điểm gì chung trong nghệ thuật?,What artistic endeavor do Fallujah and Dying Fetus have in common?,death metal band,Death metal band,"Dying Fetus là một ban nhạc death metal người Mỹ xuất thân từ Upper Marlboro, Maryland.","Fallujah (ban nhạc)
Fallujah là một ban nhạc death metal kỹ thuật người Mỹ đến từ San Francisco, California, được thành lập vào năm 2007. Fallujah đã lưu diễn cùng với những ban nhạc như The Black Dahlia Murder, Carnifex, Thy Art is Murder, Dying Fetus, Between the Buried and Me và The Contortionist.
Chết non
Dying Fetus là một ban nhạc death metal người Mỹ xuất thân từ Upper Marlboro, Maryland. Thành lập vào năm 1991, nhóm được biết đến với cấu trúc bài hát mang tính chất lôi cuốn nhất quán của họ, đặc trưng bởi những nhịp điệu dữ dội, giai điệu phức tạp và nặng nề. Ngoài ra, lời bài hát dựa trên hiện thực cùng chủ đề chính trị/hiện đại trong đó cũng nổi bật ở dòng nhạc death metal . Việc thay đổi đội hình nhiều lần trong những năm qua đã khiến John Gallagher trở thành thành viên duy nhất còn lại từ thời kỳ đầu của ban nhạc cũng như động lực thúc đẩy cho sự phát triển của nhóm. Theo Gallagher chia sẻ rằng tên gọi ban nhạc được lựa chọn khi các thành viên đều còn ở độ tuổi thiếu niên và nó vốn dĩ có ý nghĩa gây xúc phạm. Cho đến nay Dying Fetus đã phát hành tám album phòng thu.",,
5a7337715542991f9a20c690,A_likely_ok,Sissy Spacek đã giành giải Oscar Nữ diễn viên xuất sắc nhất cho phim nào của Thomas Rickman?,For which Thomas Rickman film did Sissy Spacek win an Academy Award for Best Actress?,Coal Miner's Daughter,Con gái của một thợ mỏ than,Con gái thợ mỏ (phim),"Thomas Rickman (nhà văn)
Thomas Rickman (đôi khi được ghi nhận là Tom Rickman) là một đạo diễn và biên kịch phim người Mỹ, nổi tiếng với những bộ phim như ""Con gái thợ mỏ than"", ""Hooper"", ""Tuesdays with Morrie"" và ""Truman"".
Con gái thợ mỏ (phim)
Con gái thợ mỏ than là một bộ phim tiểu sử năm 1980 kể về ca sĩ nhạc đồng quê Loretta Lynn. Phim có sự tham gia của Sissy Spacek trong vai Loretta, một vai diễn đã mang lại cho cô giải Oscar cho Nữ diễn viên xuất sắc nhất. Tommy Lee Jones hóa thân thành chồng của Loretta là Mooney Lynn cùng với Beverly D'Angelo và Levon Helm cũng đóng vai chính. Bộ phim được đạo diễn bởi Michael Apted.",,
5a8e1577554299068b959e54,A_likely_ok,Stanley Kwan và Ken Hughes có nghề nghiệp gì chung?,What professionn does Stanley Kwan and Ken Hughes have in common?,director,giám đốc,Ken Hughes,"Stanley Kwan
Stanley Kwan (; sinh ngày 9 tháng 10 năm 1957) là một đạo diễn và nhà sản xuất phim Hồng Kông thuộc Thế hệ thứ hai.
Ken Hughes
Kenneth Graham ""Ken"" Hughes (19 tháng 1 năm 1922 – ngày 28 tháng 4 năm 2001) là một đạo diễn, nhà biên kịch và nhà sản xuất phim người Anh, được biết đến nhiều nhất với vai trò đồng biên kịch và đạo diễn bộ phim dành cho trẻ em Chitty Chitty Bang Bang ra mắt năm 1968.",,
5ae45adc55429970de88d93f,A_likely_ok,"Tên nhóm mà Spyder Turner, người chiến thắng cuộc thi hát ở địa chỉ 253 Tây 125 phố đã từng hát phụ họa là gì?",What group did the 253 West 125th Street-contest winner Spyder Turner sing back up for?,The Stereophonics and The Fabulous Counts,Các âm thanh âm thanh và những con số tuyệt vời,Ông bắt đầu thu âm sau khi giành chiến thắng trong một cuộc thi tại Apollo Theater ở New York; ông đã thu vài bản solo và hát đệm cho các nhóm The Stereophonics và The Fabulous Counts.,"Spyder Turner
Spyder Turner (sinh Dwight David Turner, ngày 4 tháng 2 năm 1947, Beckley, West Virginia) là một ca sĩ nhạc soul người Mỹ. Ông sinh ra và lớn lên ở Detroit, hát trong các nhóm doo wop và dàn hợp xướng của trường trung học khi còn trẻ. Ông bắt đầu thu âm sau khi giành chiến thắng trong một cuộc thi tại Apollo Theater ở New York; ông đã thu vài bản solo và hát đệm cho các nhóm The Stereophonics và The Fabulous Counts.
Nhà hát Apollo
Nhà hát Apollo tại 253 Tây 125 phố giữa Đại lộ Adam Clayton Powell Jr. (trước đây là Đại lộ thứ Bảy) và Frederick Douglass Boulevard (trước đây là Đại lộ thứ Tám) ở khu Harlem của Manhattan, thành phố New York là một hội trường âm nhạc nổi tiếng với các nghệ sĩ người Mỹ gốc Phi. Nó từng là nơi tổ chức chương trình truyền hình ca nhạc ""Showtime at the Apollo"", từ năm 1987 đến năm 2008, đã giới thiệu những tài năng mới trên truyền hình quốc gia trong tổng cộng 1.093 tập phim phát sóng.",,
5ac02d59554299294b218f3b,A_likely_ok,"Nhà soạn nhạc phim Angaaray, Aadesh Shrivastava qua đời vì điều gì ở tuổi 51?","The music composer of the film Angaaray, Aadesh Shrivastava died from what at age 51?","he turned 51, he died of cancer","Anh ta đã 51 tuổi, anh ta chết vì ung thư.","Chỉ một ngày sau khi tròn tuổi mới 51, ông qua đời vì ung thư tại Bệnh viện Kokilaben Dhirubhai Ambani.","Angaaray (1998)
Angaaray là một bộ phim hành động Ấn Độ năm 1998 được sản xuất bởi Madhu Ramesh Behl trên Rose Movies Combines banner, đạo diễn Mahesh Bhatt. Phim có sự tham gia của Akshay Kumar, Nagarjuna, Pooja Bhatt và Sonali Bendre trong vai chính và nhạc được soạn bởi Anu Malik & Aadesh Shrivastava. Nó đã thành công tại phòng vé.
Aadesh Shrivastava
Aadesh Shrivastava (4 tháng 9 năm 1964 - ngày 5 tháng 9 năm 2015) là một nhạc sĩ và ca sĩ người Ấn Độ. Trong sự nghiệp của mình, ông đã sáng tác âm nhạc cho trên 100 bộ phim tiếng Hindi. Chỉ một ngày sau khi tròn tuổi mới 51, ông qua đời vì ung thư tại Bệnh viện Kokilaben Dhirubhai Ambani.",,
